geography_code,Borough,sum_2021
E01001168,Croydon,156
E01001169,Croydon,114
E01001170,Croydon,179
E01001171,Croydon,105
E01001172,Croydon,287
E01001173,Croydon,169
E01001174,Croydon,80
E01001175,Croydon,119
E01001176,Croydon,152
E01001177,Croydon,193
E01001178,Croydon,498
E01001179,Croydon,103
E01001180,Croydon,135
E01001181,Croydon,314
E01001182,Croydon,129
E01001183,Croydon,368
E01001184,Croydon,78
E01001185,Croydon,100
E01001186,Croydon,156
E01001187,Croydon,111
E01001188,Croydon,163
E01001189,Croydon,60
E01001190,Croydon,89
E01001191,Croydon,310
E01001192,Croydon,132
E01001193,Croydon,159
E01001194,Croydon,80
E01001195,Ealing,94
E01001196,Ealing,162
E01001197,Ealing,97
E01001198,Ealing,51
E01001199,Ealing,124
E01001200,Ealing,104
E01001201,Ealing,74
E01001202,Ealing,449
E01001203,Ealing,147
E01001204,Ealing,50
E01001205,Ealing,80
E01001206,Ealing,120
E01001207,Ealing,102
E01001208,Ealing,51
E01001209,Ealing,86
E01001210,Ealing,123
E01001211,Ealing,49
E01001212,Ealing,76
E01001213,Ealing,120
E01001214,Ealing,77
E01001215,Ealing,212
E01001216,Ealing,66
E01001217,Ealing,65
E01001218,Ealing,124
E01001219,Ealing,126
E01001220,Ealing,109
E01001221,Ealing,1075
E01001222,Ealing,260
E01001223,Ealing,74
E01001224,Ealing,76
E01001225,Ealing,371
E01001226,Ealing,51
E01001227,Ealing,53
E01001228,Ealing,90
E01001229,Ealing,85
E01001230,Ealing,114
E01001231,Ealing,132
E01001232,Ealing,81
E01001233,Ealing,118
E01001234,Ealing,175
E01001235,Ealing,116
E01001236,Ealing,58
E01001237,Ealing,122
E01001238,Ealing,353
E01001239,Ealing,104
E01001240,Ealing,133
E01001241,Ealing,162
E01001242,Ealing,99
E01001243,Ealing,173
E01001244,Ealing,177
E01001245,Ealing,180
E01001246,Ealing,262
E01001247,Ealing,745
E01001248,Ealing,108
E01001249,Ealing,344
E01001250,Ealing,186
E01001251,Ealing,137
E01001252,Ealing,220
E01001253,Ealing,75
E01001254,Ealing,68
E01001255,Ealing,39
E01001257,Ealing,158
E01001258,Ealing,98
E01001259,Ealing,91
E01001260,Ealing,84
E01001261,Ealing,405
E01001262,Ealing,90
E01001263,Ealing,207
E01001264,Ealing,78
E01001265,Ealing,106
E01001266,Ealing,215
E01001267,Ealing,176
E01001268,Ealing,84
E01001269,Ealing,70
E01001270,Ealing,91
E01001271,Ealing,96
E01001272,Ealing,134
E01001273,Ealing,79
E01001274,Ealing,55
E01001275,Ealing,118
E01001276,Ealing,213
E01001277,Ealing,197
E01001278,Ealing,305
E01001279,Ealing,58
E01001280,Ealing,77
E01001281,Ealing,59
E01001282,Ealing,45
E01001283,Ealing,168
E01001284,Ealing,72
E01001285,Ealing,131
E01001286,Ealing,60
E01001287,Ealing,52
E01001288,Ealing,80
E01001289,Ealing,52
E01001290,Ealing,101
E01001291,Ealing,90
E01001292,Ealing,87
E01001293,Ealing,66
E01001294,Ealing,94
E01001295,Ealing,56
E01001296,Ealing,57
E01001297,Ealing,115
E01001298,Ealing,117
E01001299,Ealing,67
E01001300,Ealing,59
E01001301,Ealing,120
E01001302,Ealing,67
E01001303,Ealing,127
E01001304,Ealing,52
E01001305,Ealing,46
E01001306,Ealing,38
E01001307,Ealing,113
E01001308,Ealing,79
E01001309,Ealing,98
E01001310,Ealing,103
E01001311,Ealing,104
E01001312,Ealing,104
E01001313,Ealing,60
E01001314,Ealing,73
E01001315,Ealing,77
E01001316,Ealing,104
E01001317,Ealing,112
E01001318,Ealing,142
E01001319,Ealing,75
E01001320,Ealing,102
E01001321,Ealing,123
E01001322,Ealing,153
E01001323,Ealing,235
E01001324,Ealing,104
E01001325,Ealing,125
E01001326,Ealing,218
E01001327,Ealing,190
E01001328,Ealing,178
E01001329,Ealing,80
E01001330,Ealing,142
E01001331,Ealing,107
E01001332,Ealing,132
E01001333,Ealing,282
E01001334,Ealing,107
E01001335,Ealing,87
E01001336,Ealing,94
E01001337,Ealing,239
E01001338,Ealing,168
E01001339,Ealing,137
E01001340,Ealing,456
E01001341,Ealing,95
E01001342,Ealing,75
E01001343,Ealing,81
E01001344,Ealing,151
E01001345,Ealing,88
E01001346,Ealing,51
E01001347,Ealing,294
E01001348,Ealing,233
E01001349,Ealing,130
E01001350,Ealing,50
E01001351,Ealing,355
E01001352,Ealing,176
E01001353,Ealing,101
E01001354,Ealing,252
E01001355,Ealing,180
E01001356,Ealing,116
E01001357,Ealing,134
E01001358,Ealing,111
E01001359,Ealing,225
E01001360,Ealing,102
E01001361,Ealing,824
E01001362,Ealing,219
E01001363,Ealing,92
E01001364,Ealing,140
E01001365,Ealing,134
E01001366,Ealing,124
E01001367,Ealing,244
E01001368,Ealing,117
E01001369,Ealing,112
E01001370,Ealing,103
E01001371,Ealing,184
E01001372,Ealing,135
E01001373,Ealing,126
E01001374,Ealing,62
E01001375,Ealing,68
E01001376,Ealing,108
E01001377,Ealing,65
E01001379,Ealing,53
E01001380,Ealing,79
E01001381,Ealing,303
E01001382,Ealing,50
E01001383,Ealing,44
E01001384,Ealing,62
E01001385,Ealing,94
E01001386,Ealing,99
E01001387,Ealing,167
E01001388,Ealing,185
E01001389,Ealing,335
E01001390,Enfield,68
E01001391,Enfield,108
E01001392,Enfield,73
E01001393,Enfield,116
E01001394,Enfield,151
E01001395,Enfield,101
E01001396,Enfield,90
E01001397,Enfield,157
E01001398,Enfield,118
E01001399,Enfield,77
E01001400,Enfield,104
E01001401,Enfield,47
E01001402,Enfield,101
E01001403,Enfield,97
E01001404,Enfield,64
E01001405,Enfield,97
E01001406,Enfield,158
E01001407,Enfield,133
E01001408,Enfield,125
E01001409,Enfield,144
E01001410,Enfield,153
E01001411,Enfield,171
E01001412,Enfield,230
E01001413,Enfield,72
E01001414,Enfield,120
E01001415,Enfield,282
E01001416,Enfield,58
E01001417,Enfield,105
E01001418,Enfield,123
E01001419,Enfield,136
E01001420,Enfield,80
E01001421,Enfield,52
E01001422,Enfield,53
E01001423,Enfield,149
E01001424,Enfield,81
E01001425,Enfield,293
E01001426,Enfield,163
E01001427,Enfield,327
E01001428,Enfield,151
E01001429,Enfield,817
E01001430,Enfield,147
E01001431,Enfield,133
E01001432,Enfield,237
E01001433,Enfield,150
E01001434,Enfield,132
E01001435,Enfield,82
E01001436,Enfield,115
E01001437,Enfield,314
E01001438,Enfield,152
E01001439,Enfield,314
E01001440,Enfield,155
E01001441,Enfield,160
E01001442,Enfield,178
E01001444,Enfield,151
E01001445,Enfield,272
E01001446,Enfield,94
E01001447,Enfield,189
E01001448,Enfield,143
E01001449,Enfield,118
E01001450,Enfield,574
E01001451,Enfield,143
E01001452,Enfield,43
E01001453,Enfield,53
E01001454,Enfield,61
E01001455,Enfield,78
E01001456,Enfield,64
E01001457,Enfield,80
E01001458,Enfield,194
E01001459,Enfield,136
E01001460,Enfield,178
E01001461,Enfield,138
E01001462,Enfield,108
E01001463,Enfield,80
E01001464,Enfield,76
E01001465,Enfield,173
E01001466,Enfield,131
E01001467,Enfield,92
E01001468,Enfield,334
E01001469,Enfield,69
E01001470,Enfield,77
E01001471,Enfield,94
E01001472,Enfield,90
E01001473,Enfield,65
E01001474,Enfield,69
E01001475,Enfield,51
E01001476,Enfield,128
E01001477,Enfield,142
E01001478,Enfield,117
E01001479,Enfield,164
E01001480,Enfield,106
E01001481,Enfield,82
E01001482,Enfield,124
E01001483,Enfield,159
E01001484,Enfield,140
E01001485,Enfield,158
E01001486,Enfield,203
E01001487,Enfield,159
E01001488,Enfield,126
E01001489,Enfield,200
E01001491,Enfield,187
E01001492,Enfield,118
E01001493,Enfield,75
E01001494,Enfield,91
E01001495,Enfield,124
E01001496,Enfield,89
E01001497,Enfield,96
E01001498,Enfield,401
E01001499,Enfield,115
E01001500,Enfield,120
E01001501,Enfield,238
E01001502,Enfield,229
E01001503,Enfield,184
E01001504,Enfield,108
E01001505,Enfield,139
E01001506,Enfield,248
E01001507,Enfield,405
E01001508,Enfield,233
E01001509,Enfield,167
E01001510,Enfield,107
E01001511,Enfield,230
E01001512,Enfield,209
E01001513,Enfield,490
E01001514,Enfield,115
E01001515,Enfield,179
E01001516,Enfield,201
E01001517,Enfield,146
E01001518,Enfield,154
E01001519,Enfield,318
E01001520,Enfield,99
E01001521,Enfield,57
E01001522,Enfield,93
E01001523,Enfield,79
E01001524,Enfield,80
E01001525,Enfield,90
E01001526,Enfield,43
E01001527,Enfield,113
E01001528,Enfield,151
E01001529,Enfield,137
E01001530,Enfield,92
E01001531,Enfield,42
E01001532,Enfield,88
E01001533,Enfield,71
E01001534,Enfield,169
E01001535,Enfield,98
E01001536,Enfield,367
E01001537,Enfield,94
E01001538,Enfield,44
E01001539,Enfield,76
E01001540,Enfield,164
E01001541,Enfield,48
E01001542,Enfield,87
E01001543,Enfield,63
E01001544,Enfield,133
E01001545,Enfield,127
E01001546,Enfield,112
E01001547,Enfield,182
E01001548,Enfield,156
E01001549,Enfield,199
E01001550,Enfield,99
E01001551,Enfield,215
E01001552,Enfield,195
E01001553,Enfield,133
E01001554,Enfield,296
E01001555,Enfield,213
E01001556,Enfield,102
E01001557,Enfield,126
E01001558,Enfield,432
E01001559,Enfield,751
E01001560,Enfield,120
E01001562,Enfield,162
E01001563,Enfield,81
E01001564,Enfield,89
E01001565,Enfield,60
E01001566,Enfield,88
E01001567,Enfield,55
E01001568,Enfield,92
E01001569,Enfield,118
E01001570,Enfield,262
E01001571,Greenwich,104
E01001572,Greenwich,84
E01001573,Greenwich,110
E01001574,Greenwich,160
E01001575,Greenwich,213
E01001576,Greenwich,202
E01001577,Greenwich,166
E01001578,Greenwich,256
E01001579,Greenwich,131
E01001580,Greenwich,182
E01001581,Greenwich,128
E01001582,Greenwich,132
E01001583,Greenwich,79
E01001584,Greenwich,89
E01001585,Greenwich,84
E01001586,Greenwich,70
E01001587,Greenwich,100
E01001588,Greenwich,110
E01001589,Greenwich,192
E01001590,Greenwich,114
E01001591,Greenwich,188
E01001592,Greenwich,102
E01001593,Greenwich,88
E01001594,Greenwich,137
E01001595,Greenwich,136
E01001596,Greenwich,59
E01001597,Greenwich,94
E01001598,Greenwich,57
E01001599,Greenwich,156
E01001600,Greenwich,100
E01001601,Greenwich,48
E01001602,Greenwich,183
E01001603,Greenwich,100
E01001604,Greenwich,99
E01001605,Greenwich,48
E01001606,Greenwich,35
E01001607,Greenwich,91
E01001608,Greenwich,84
E01001609,Greenwich,336
E01001610,Greenwich,66
E01001611,Greenwich,91
E01001613,Greenwich,103
E01001614,Greenwich,122
E01001615,Greenwich,374
E01001617,Greenwich,160
E01001618,Greenwich,129
E01001619,Greenwich,86
E01001620,Greenwich,121
E01001621,Greenwich,113
E01001623,Greenwich,105
E01001624,Greenwich,110
E01001625,Greenwich,132
E01001629,Greenwich,171
E01001631,Greenwich,233
E01001632,Greenwich,129
E01001633,Greenwich,101
E01001634,Greenwich,151
E01001635,Greenwich,83
E01001636,Greenwich,166
E01001637,Greenwich,198
E01001638,Greenwich,125
E01001640,Greenwich,488
E01001641,Greenwich,373
E01001642,Greenwich,163
E01001644,Greenwich,217
E01001645,Greenwich,102
E01001646,Greenwich,267
E01001647,Greenwich,94
E01001648,Greenwich,111
E01001649,Greenwich,109
E01001650,Greenwich,119
E01001651,Greenwich,218
E01001652,Greenwich,174
E01001653,Greenwich,114
E01001654,Greenwich,136
E01001655,Greenwich,152
E01001656,Greenwich,68
E01001657,Greenwich,84
E01001658,Greenwich,82
E01001659,Greenwich,118
E01001660,Greenwich,112
E01001661,Greenwich,188
E01001662,Greenwich,285
E01001664,Greenwich,171
E01001665,Greenwich,182
E01001666,Greenwich,409
E01001667,Greenwich,902
E01001668,Greenwich,227
E01001669,Greenwich,206
E01001671,Greenwich,114
E01001672,Greenwich,154
E01001673,Greenwich,262
E01001674,Greenwich,143
E01001675,Greenwich,259
E01001676,Greenwich,208
E01001677,Greenwich,196
E01001678,Greenwich,79
E01001679,Greenwich,86
E01001680,Greenwich,58
E01001681,Greenwich,57
E01001682,Greenwich,105
E01001683,Greenwich,175
E01001684,Greenwich,68
E01001685,Greenwich,75
E01001686,Greenwich,112
E01001687,Greenwich,226
E01001688,Greenwich,234
E01001690,Greenwich,112
E01001692,Greenwich,82
E01001693,Greenwich,142
E01001694,Greenwich,123
E01001695,Greenwich,128
E01001696,Greenwich,318
E01001697,Greenwich,203
E01001698,Greenwich,168
E01001699,Greenwich,123
E01001700,Greenwich,231
E01001701,Greenwich,425
E01001702,Greenwich,86
E01001703,Greenwich,185
E01001704,Greenwich,112
E01001705,Greenwich,228
E01001706,Greenwich,99
E01001708,Greenwich,104
E01001709,Greenwich,193
E01001710,Greenwich,95
E01001711,Greenwich,104
E01001712,Greenwich,203
E01001713,Greenwich,81
E01001714,Hackney,213
E01001715,Hackney,66
E01001716,Hackney,179
E01001717,Hackney,75
E01001718,Hackney,341
E01001719,Hackney,153
E01001720,Hackney,142
E01001722,Hackney,194
E01001723,Hackney,130
E01001724,Hackney,168
E01001725,Hackney,82
E01001726,Hackney,70
E01001727,Hackney,72
E01001728,Hackney,105
E01001729,Hackney,553
E01001730,Hackney,210
E01001731,Hackney,378
E01001732,Hackney,222
E01001733,Hackney,232
E01001734,Hackney,289
E01001735,Hackney,192
E01001736,Hackney,118
E01001737,Hackney,107
E01001738,Hackney,144
E01001739,Hackney,149
E01001740,Hackney,120
E01001741,Hackney,140
E01001742,Hackney,164
E01001744,Hackney,177
E01001745,Hackney,199
E01001746,Hackney,86
E01001747,Hackney,256
E01001748,Hackney,508
E01001749,Hackney,130
E01001750,Hackney,225
E01001751,Hackney,115
E01001752,Hackney,221
E01001753,Hackney,143
E01001754,Hackney,296
E01001755,Hackney,229
E01001756,Hackney,259
E01001757,Hackney,83
E01001758,Hackney,223
E01001759,Hackney,112
E01001760,Hackney,572
E01001761,Hackney,250
E01001762,Hackney,300
E01001763,Hackney,184
E01001764,Hackney,109
E01001765,Hackney,147
E01001767,Hackney,153
E01001768,Hackney,154
E01001769,Hackney,106
E01001770,Hackney,147
E01001772,Hackney,173
E01001773,Hackney,346
E01001774,Hackney,344
E01001775,Hackney,166
E01001776,Hackney,200
E01001777,Hackney,377
E01001779,Hackney,358
E01001780,Hackney,376
E01001781,Hackney,212
E01001782,Hackney,155
E01001783,Hackney,127
E01001784,Hackney,151
E01001785,Hackney,83
E01001786,Hackney,195
E01001787,Hackney,197
E01001788,Hackney,151
E01001789,Hackney,106
E01001790,Hackney,92
E01001791,Hackney,114
E01001792,Hackney,167
E01001793,Hackney,93
E01001794,Hackney,215
E01001795,Hackney,148
E01001796,Hackney,198
E01001798,Hackney,212
E01001799,Hackney,75
E01001800,Hackney,187
E01001801,Hackney,74
E01001802,Hackney,70
E01001803,Hackney,117
E01001804,Hackney,67
E01001805,Hackney,111
E01001806,Hackney,240
E01001807,Hackney,132
E01001808,Hackney,257
E01001809,Hackney,117
E01001811,Hackney,126
E01001812,Hackney,142
E01001813,Hackney,218
E01001814,Hackney,201
E01001815,Hackney,135
E01001816,Hackney,157
E01001819,Hackney,117
E01001820,Hackney,128
E01001821,Hackney,163
E01001822,Hackney,195
E01001823,Hackney,120
E01001824,Hackney,159
E01001825,Hackney,75
E01001826,Hackney,87
E01001827,Hackney,128
E01001828,Hackney,199
E01001829,Hackney,152
E01001830,Hackney,282
E01001831,Hackney,245
E01001832,Hackney,133
E01001833,Hackney,181
E01001834,Hackney,151
E01001835,Hackney,93
E01001836,Hackney,213
E01001837,Hackney,117
E01001838,Hackney,130
E01001839,Hackney,525
E01001840,Hackney,134
E01001841,Hackney,109
E01001842,Hackney,114
E01001843,Hackney,81
E01001844,Hackney,214
E01001845,Hackney,126
E01001846,Hackney,155
E01001847,Hackney,240
E01001848,Hackney,233
E01001849,Hackney,336
E01001850,Hackney,148
E01001851,Hammersmith and Fulham,75
E01001852,Hammersmith and Fulham,120
E01001853,Hammersmith and Fulham,97
E01001854,Hammersmith and Fulham,156
E01001855,Hammersmith and Fulham,110
E01001856,Hammersmith and Fulham,172
E01001857,Hammersmith and Fulham,457
E01001858,Hammersmith and Fulham,140
E01001859,Hammersmith and Fulham,132
E01001860,Hammersmith and Fulham,255
E01001861,Hammersmith and Fulham,138
E01001862,Hammersmith and Fulham,154
E01001863,Hammersmith and Fulham,114
E01001864,Hammersmith and Fulham,108
E01001865,Hammersmith and Fulham,93
E01001866,Hammersmith and Fulham,148
E01001867,Hammersmith and Fulham,39
E01001868,Hammersmith and Fulham,120
E01001869,Hammersmith and Fulham,214
E01001870,Hammersmith and Fulham,118
E01001871,Hammersmith and Fulham,96
E01001872,Hammersmith and Fulham,86
E01001873,Hammersmith and Fulham,92
E01001874,Hammersmith and Fulham,360
E01001875,Hammersmith and Fulham,192
E01001876,Hammersmith and Fulham,282
E01001877,Hammersmith and Fulham,187
E01001878,Hammersmith and Fulham,129
E01001879,Hammersmith and Fulham,117
E01001880,Hammersmith and Fulham,156
E01001881,Hammersmith and Fulham,253
E01001882,Hammersmith and Fulham,124
E01001883,Hammersmith and Fulham,109
E01001884,Hammersmith and Fulham,241
E01001885,Hammersmith and Fulham,106
E01001886,Hammersmith and Fulham,129
E01001887,Hammersmith and Fulham,105
E01001888,Hammersmith and Fulham,81
E01001889,Hammersmith and Fulham,111
E01001890,Hammersmith and Fulham,313
E01001891,Hammersmith and Fulham,211
E01001892,Hammersmith and Fulham,105
E01001893,Hammersmith and Fulham,134
E01001894,Hammersmith and Fulham,323
E01001895,Hammersmith and Fulham,125
E01001896,Hammersmith and Fulham,129
E01001897,Hammersmith and Fulham,98
E01001898,Hammersmith and Fulham,872
E01001899,Hammersmith and Fulham,571
E01001900,Hammersmith and Fulham,215
E01001901,Hammersmith and Fulham,81
E01001902,Hammersmith and Fulham,84
E01001903,Hammersmith and Fulham,141
E01001904,Hammersmith and Fulham,86
E01001905,Hammersmith and Fulham,82
E01001906,Hammersmith and Fulham,64
E01001907,Hammersmith and Fulham,58
E01001908,Hammersmith and Fulham,101
E01001909,Hammersmith and Fulham,94
E01001910,Hammersmith and Fulham,96
E01001911,Hammersmith and Fulham,118
E01001912,Hammersmith and Fulham,173
E01001913,Hammersmith and Fulham,122
E01001914,Hammersmith and Fulham,175
E01001915,Hammersmith and Fulham,155
E01001916,Hammersmith and Fulham,58
E01001917,Hammersmith and Fulham,79
E01001918,Hammersmith and Fulham,75
E01001919,Hammersmith and Fulham,47
E01001920,Hammersmith and Fulham,307
E01001921,Hammersmith and Fulham,143
E01001922,Hammersmith and Fulham,132
E01001923,Hammersmith and Fulham,87
E01001924,Hammersmith and Fulham,74
E01001925,Hammersmith and Fulham,109
E01001926,Hammersmith and Fulham,65
E01001927,Hammersmith and Fulham,65
E01001928,Hammersmith and Fulham,134
E01001929,Hammersmith and Fulham,100
E01001930,Hammersmith and Fulham,121
E01001931,Hammersmith and Fulham,85
E01001932,Hammersmith and Fulham,327
E01001933,Hammersmith and Fulham,134
E01001934,Hammersmith and Fulham,114
E01001935,Hammersmith and Fulham,156
E01001937,Hammersmith and Fulham,108
E01001938,Hammersmith and Fulham,100
E01001939,Hammersmith and Fulham,174
E01001940,Hammersmith and Fulham,171
E01001941,Hammersmith and Fulham,399
E01001942,Hammersmith and Fulham,180
E01001943,Hammersmith and Fulham,1778
E01001944,Hammersmith and Fulham,193
E01001945,Hammersmith and Fulham,155
E01001946,Hammersmith and Fulham,142
E01001947,Hammersmith and Fulham,157
E01001948,Hammersmith and Fulham,138
E01001949,Hammersmith and Fulham,68
E01001950,Hammersmith and Fulham,123
E01001951,Hammersmith and Fulham,101
E01001952,Hammersmith and Fulham,133
E01001953,Hammersmith and Fulham,298
E01001954,Hammersmith and Fulham,140
E01001955,Hammersmith and Fulham,172
E01001956,Hammersmith and Fulham,113
E01001957,Hammersmith and Fulham,93
E01001958,Hammersmith and Fulham,122
E01001959,Hammersmith and Fulham,140
E01001960,Hammersmith and Fulham,151
E01001961,Hammersmith and Fulham,173
E01001962,Haringey,85
E01001963,Haringey,89
E01001964,Haringey,98
E01001965,Haringey,68
E01001966,Haringey,189
E01001967,Haringey,82
E01001968,Haringey,73
E01001969,Haringey,119
E01001970,Haringey,189
E01001971,Haringey,290
E01001972,Haringey,116
E01001973,Haringey,218
E01001974,Haringey,115
E01001975,Haringey,133
E01001976,Haringey,174
E01001977,Haringey,121
E01001978,Haringey,234
E01001979,Haringey,397
E01001980,Haringey,151
E01001981,Haringey,142
E01001982,Haringey,124
E01001983,Haringey,111
E01001984,Haringey,102
E01001985,Haringey,79
E01001986,Haringey,70
E01001987,Haringey,90
E01001988,Haringey,78
E01001989,Haringey,111
E01001990,Haringey,359
E01001991,Haringey,98
E01001992,Haringey,111
E01001993,Haringey,71
E01001994,Haringey,66
E01001995,Haringey,116
E01001996,Haringey,67
E01001997,Haringey,188
E01001998,Haringey,101
E01001999,Haringey,232
E01002000,Haringey,123
E01002001,Haringey,82
E01002002,Haringey,678
E01002003,Haringey,340
E01002004,Haringey,118
E01002005,Haringey,126
E01002006,Haringey,79
E01002007,Haringey,67
E01002008,Haringey,87
E01002009,Haringey,101
E01002010,Haringey,79
E01002011,Haringey,142
E01002013,Haringey,59
E01002014,Haringey,244
E01002015,Haringey,106
E01002016,Haringey,89
E01002017,Haringey,147
E01002018,Haringey,74
E01002019,Haringey,85
E01002020,Haringey,112
E01002021,Haringey,64
E01002022,Haringey,364
E01002023,Haringey,64
E01002024,Haringey,74
E01002025,Haringey,56
E01002026,Haringey,1157
E01002027,Haringey,131
E01002028,Haringey,141
E01002029,Haringey,625
E01002030,Haringey,175
E01002031,Haringey,533
E01002032,Haringey,208
E01002033,Haringey,165
E01002034,Haringey,744
E01002036,Haringey,292
E01002037,Haringey,369
E01002038,Haringey,314
E01002039,Haringey,193
E01002040,Haringey,260
E01002041,Haringey,161
E01002042,Haringey,264
E01002043,Haringey,242
E01002044,Haringey,163
E01002045,Haringey,212
E01002046,Haringey,146
E01002047,Haringey,164
E01002048,Haringey,157
E01002049,Haringey,185
E01002050,Haringey,80
E01002051,Haringey,262
E01002052,Haringey,98
E01002053,Haringey,151
E01002054,Haringey,186
E01002055,Haringey,86
E01002056,Haringey,270
E01002057,Haringey,176
E01002058,Haringey,238
E01002059,Haringey,88
E01002060,Haringey,64
E01002061,Haringey,86
E01002062,Haringey,116
E01002063,Haringey,131
E01002064,Haringey,106
E01002065,Haringey,195
E01002066,Haringey,316
E01002067,Haringey,191
E01002068,Haringey,455
E01002069,Haringey,521
E01002070,Haringey,207
E01002071,Haringey,214
E01002072,Haringey,293
E01002073,Haringey,193
E01002074,Haringey,195
E01002075,Haringey,173
E01002076,Haringey,231
E01002077,Haringey,437
E01002078,Haringey,154
E01002079,Haringey,128
E01002080,Haringey,462
E01002081,Haringey,299
E01002082,Haringey,129
E01002083,Haringey,113
E01002084,Haringey,161
E01002085,Haringey,318
E01002086,Haringey,177
E01002087,Haringey,187
E01002088,Haringey,196
E01002089,Haringey,71
E01002090,Haringey,176
E01002091,Haringey,192
E01002092,Haringey,133
E01002093,Haringey,347
E01002094,Haringey,117
E01002095,Haringey,228
E01002096,Haringey,97
E01002097,Haringey,140
E01002098,Haringey,180
E01002099,Haringey,238
E01002100,Haringey,210
E01002101,Haringey,134
E01002102,Haringey,141
E01002103,Haringey,204
E01002104,Haringey,150
E01002105,Haringey,307
E01002106,Harrow,71
E01002107,Harrow,68
E01002108,Harrow,40
E01002109,Harrow,61
E01002110,Harrow,61
E01002111,Harrow,160
E01002112,Harrow,116
E01002113,Harrow,98
E01002114,Harrow,109
E01002115,Harrow,80
E01002116,Harrow,49
E01002117,Harrow,168
E01002118,Harrow,172
E01002119,Harrow,200
E01002120,Harrow,136
E01002121,Harrow,58
E01002122,Harrow,65
E01002123,Harrow,158
E01002124,Harrow,80
E01002125,Harrow,118
E01002126,Harrow,340
E01002127,Harrow,88
E01002128,Harrow,157
E01002129,Harrow,919
E01002130,Harrow,597
E01002131,Harrow,89
E01002132,Harrow,73
E01002133,Harrow,177
E01002134,Harrow,116
E01002135,Harrow,99
E01002136,Harrow,119
E01002137,Harrow,69
E01002138,Harrow,44
E01002139,Harrow,103
E01002140,Harrow,133
E01002141,Harrow,89
E01002142,Harrow,111
E01002143,Harrow,55
E01002144,Harrow,79
E01002145,Harrow,82
E01002146,Harrow,29
E01002147,Harrow,36
E01002148,Harrow,51
E01002149,Harrow,30
E01002150,Harrow,175
E01002151,Harrow,93
E01002152,Harrow,47
E01002153,Harrow,61
E01002154,Harrow,119
E01002155,Harrow,52
E01002156,Harrow,68
E01002157,Harrow,112
E01002158,Harrow,44
E01002159,Harrow,80
E01002160,Harrow,203
E01002161,Harrow,86
E01002162,Harrow,80
E01002163,Harrow,44
E01002164,Harrow,81
E01002165,Harrow,70
E01002166,Harrow,38
E01002167,Harrow,38
E01002168,Harrow,45
E01002169,Harrow,70
E01002170,Harrow,61
E01002171,Harrow,59
E01002172,Harrow,82
E01002173,Harrow,51
E01002174,Harrow,80
E01002175,Harrow,76
E01002176,Harrow,137
E01002177,Harrow,65
E01002178,Harrow,40
E01002179,Harrow,289
E01002180,Harrow,226
E01002181,Harrow,89
E01002182,Harrow,129
E01002183,Harrow,113
E01002184,Harrow,106
E01002185,Harrow,100
E01002186,Harrow,154
E01002187,Harrow,78
E01002188,Harrow,48
E01002189,Harrow,220
E01002190,Harrow,59
E01002191,Harrow,61
E01002192,Harrow,78
E01002193,Harrow,72
E01002194,Harrow,43
E01002195,Harrow,48
E01002196,Harrow,58
E01002197,Harrow,37
E01002198,Harrow,63
E01002199,Harrow,46
E01002200,Harrow,102
E01002201,Harrow,56
E01002202,Harrow,165
E01002203,Harrow,61
E01002204,Harrow,111
E01002206,Harrow,70
E01002207,Harrow,50
E01002208,Harrow,36
E01002209,Harrow,139
E01002210,Harrow,52
E01002211,Harrow,80
E01002212,Harrow,160
E01002213,Harrow,263
E01002214,Harrow,108
E01002215,Harrow,75
E01002216,Harrow,66
E01002217,Harrow,75
E01002218,Harrow,98
E01002219,Harrow,227
E01002220,Harrow,38
E01002221,Harrow,125
E01002222,Harrow,71
E01002223,Harrow,74
E01002224,Harrow,72
E01002225,Harrow,50
E01002226,Harrow,224
E01002227,Harrow,84
E01002228,Harrow,77
E01002229,Harrow,95
E01002230,Harrow,42
E01002231,Harrow,69
E01002232,Harrow,152
E01002233,Harrow,189
E01002234,Harrow,100
E01002235,Harrow,123
E01002236,Harrow,149
E01002237,Harrow,64
E01002238,Harrow,78
E01002239,Harrow,67
E01002240,Harrow,64
E01002241,Harrow,88
E01002242,Harrow,49
E01002243,Havering,165
E01002244,Havering,76
E01002245,Havering,91
E01002246,Havering,94
E01002247,Havering,109
E01002248,Havering,315
E01002249,Havering,196
E01002250,Havering,135
E01002251,Havering,73
E01002252,Havering,45
E01002253,Havering,42
E01002254,Havering,52
E01002255,Havering,26
E01002256,Havering,21
E01002257,Havering,36
E01002258,Havering,71
E01002259,Havering,58
E01002260,Havering,95
E01002261,Havering,141
E01002262,Havering,74
E01002263,Havering,43
E01002264,Havering,88
E01002265,Havering,59
E01002266,Havering,115
E01002267,Havering,81
E01002268,Havering,44
E01002269,Havering,57
E01002270,Havering,51
E01002271,Havering,21
E01002272,Havering,58
E01002273,Havering,77
E01002274,Havering,57
E01002275,Havering,35
E01002276,Havering,137
E01002277,Havering,118
E01002278,Havering,88
E01002279,Havering,93
E01002280,Havering,157
E01002281,Havering,215
E01002282,Havering,384
E01002283,Havering,99
E01002284,Havering,126
E01002285,Havering,43
E01002286,Havering,17
E01002287,Havering,42
E01002288,Havering,33
E01002289,Havering,79
E01002290,Havering,44
E01002291,Havering,81
E01002292,Havering,61
E01002293,Havering,307
